Hypocenter Depth (km),Magnitude,Rrup_OpenQuake,Soil_Class,Tmax,origen,Seismic Latitude,Seismic Longitude,Station Latitude,Station Longitude,T_0.01_RotD50
14.6,5.99,4.070905330488338,4,2.941176470588235,NGAW2,34.0493,-118.081,34.391,-118.622,-2.686857364124882
14.6,5.99,3.7302612918927056,4,4.3478260869565215,NGAW2,34.0493,-118.081,34.209,-118.517,-2.04266612351722
14.6,5.99,3.01651481273652,4,4.0,NGAW2,34.0493,-118.081,33.915,-118.07,-1.6973127530102314
14.6,5.99,3.1285133847878095,3,1.3333333333333333,NGAW2,34.0493,-118.081,33.9354,-117.884,-1.6441598004936842
14.6,5.99,3.721346644251438,5,2.5,NGAW2,34.0493,-118.081,34.042,-118.554,-3.067501567164876
14.6,5.99,3.5868467285487844,3,6.153846153846153,NGAW2,34.0493,-118.081,34.296,-118.375,-1.850066566081211
14.6,5.99,3.591542221224979,3,3.125,NGAW2,34.0493,-118.081,34.25,-118.42,-2.025447417817953
14.6,5.99,3.5986811861957873,3,3.3333333333333335,NGAW2,34.0493,-118.081,34.222,-118.442,-2.2367720718767226
14.6,5.99,2.8507065015037334,3,3.4782608695652177,NGAW2,34.0493,-118.081,34.14,-118.12,-1.9600896040606859
14.6,5.99,2.847232265235547,3,4.0,NGAW2,34.0493,-118.081,34.139,-118.121,-1.9502247435459985
14.6,5.99,2.8507065015037334,3,3.6363636363636362,NGAW2,34.0493,-118.081,34.14,-118.12,-1.772001548813566
14.6,5.99,2.8507065015037334,3,4.0,NGAW2,34.0493,-118.081,34.14,-118.12,-1.5058444070197503
14.6,5.99,2.8507065015037334,3,4.444444444444445,NGAW2,34.0493,-118.081,34.14,-118.12,-1.4205388681497613
14.6,5.99,2.8507065015037334,3,4.0,NGAW2,34.0493,-118.081,34.14,-118.12,-1.841644912997258
14.6,5.99,2.8970163006148333,2,2.4242424242424243,NGAW2,34.0493,-118.081,34.149,-118.171,-2.2640107425342846
14.6,5.99,2.8507065015037334,3,4.0,NGAW2,34.0493,-118.081,34.14,-118.12,-1.0448994038517916
14.6,5.99,2.8507065015037334,3,3.4782608695652177,NGAW2,34.0493,-118.081,34.14,-118.12,-1.8209988025052435
14.6,5.99,2.9533465570575532,3,7.692307692307692,NGAW2,34.0493,-118.081,34.168,-118.078,-1.2780392388808173
14.6,5.99,3.490428515390098,3,2.3255813953488373,NGAW2,34.0493,-118.081,33.96,-118.432,-3.52513165997969
14.6,5.99,3.3894621254437345,3,2.0,NGAW2,34.0493,-118.081,34.056,-117.748,-2.7184869752497356
14.6,5.99,3.7963876618292214,3,2.6666666666666665,NGAW2,34.0493,-118.081,34.104,-117.574,-2.8903720378962037
14.6,5.99,3.7438410121879104,3,3.0303030303030303,NGAW2,34.0493,-118.081,33.74,-118.335,-3.981175889716463
14.6,5.99,4.033886593184986,3,2.5,NGAW2,34.0493,-118.081,33.951,-117.446,-3.0781397918560174
14.6,5.99,4.4259238957110645,4,2.6666666666666665,NGAW2,34.0493,-118.081,34.827,-118.265,-2.7974533816293548
14.6,5.99,2.7212954278522306,3,10.0,NGAW2,34.0493,-118.081,34.091,-118.093,-1.3486167610303226
14.6,5.99,2.768831673362069,3,2.6666666666666665,NGAW2,34.0493,-118.081,34.115,-118.13,-1.7488091811321589
14.6,5.99,2.9172300453990334,3,10.0,NGAW2,34.0493,-118.081,33.944,-118.087,-0.776852320090244
14.6,5.99,3.5796224681769866,3,10.0,NGAW2,34.0493,-118.081,34.005,-118.485,-3.3135896075526485
14.6,5.99,3.435920817720541,3,3.3333333333333335,NGAW2,34.0493,-118.081,34.146,-118.412,-1.4991656790353067
14.6,5.99,3.5550623063795967,3,3.3333333333333335,NGAW2,34.0493,-118.081,34.221,-118.421,-1.604907689407569
14.6,5.99,3.4635460067266908,3,2.5,NGAW2,34.0493,-118.081,34.235,-118.366,-2.539269281354268
14.6,5.99,3.4134552790576573,3,3.3333333333333335,NGAW2,34.0493,-118.081,34.269,-118.303,-2.5564106858969895
14.6,5.99,3.745732265706719,3,4.0,NGAW2,34.0493,-118.081,34.326,-118.444,-2.8777378824569646
14.6,5.99,3.7040143416982065,3,3.0303030303030303,NGAW2,34.0493,-118.081,34.306,-118.437,-3.0711869058938057
14.6,5.99,3.718923575462313,4,3.4782608695652177,NGAW2,34.0493,-118.081,34.16,-118.534,-0.5260561888855435
14.6,5.99,3.6978391954854084,4,5.0,NGAW2,34.0493,-118.081,33.736,-118.269,-3.1132692894757112
14.6,5.99,3.5865698352893665,4,2.5,NGAW2,34.0493,-118.081,33.822,-118.356,-3.240521409367222
14.6,5.99,3.9197927426925068,2,1.0,NGAW2,34.0493,-118.081,34.492,-118.327,-2.72153962566609
14.6,5.99,3.5363108554693294,3,1.25,NGAW2,34.0493,-118.081,33.821,-117.818,-2.8306441971422474
14.6,5.99,2.792391349535961,3,4.545454545454546,NGAW2,34.0493,-118.081,34.064,-117.952,-1.8671256787844095
14.6,5.99,2.689886230474539,4,2.0,NGAW2,34.0493,-118.081,34.02,-118.053,-1.3518577659388502
5.0,5.9,2.552565298261815,3,2.0,NGAW2,38.823,-119.632,38.771,-119.815,-2.6181064402557386
4.49,5.63,4.272909070138343,2,6.944444444444445,NGAW2,34.1437,-117.6973,33.57,-118.13,-3.81431615448136
4.49,5.63,1.9754689512968577,3,2.0,NGAW2,34.1437,-117.6973,34.056,-117.748,-1.619950476310638
4.49,5.63,2.3942522815198695,3,1.6666666666666667,NGAW2,34.1437,-117.6973,34.104,-117.574,-1.4291797329396938
12.0,5.61,2.5779415157551897,3,2.0,NGAW2,34.2591,-118.001,34.177,-118.096,-1.061468538602486
12.0,5.61,3.091042453358316,2,2.0,NGAW2,34.2591,-118.001,34.425,-117.964,-1.2815888199110066
12.0,5.61,3.2461018111217923,3,5.0,NGAW2,34.2591,-118.001,34.053,-118.171,-2.304629180718619
12.0,5.61,3.3105430133940246,3,2.0,NGAW2,34.2591,-118.001,34.037,-118.178,-1.505233314591934
12.0,5.61,2.337952236831337,2,2.0,NGAW2,34.2591,-118.001,34.224,-118.057,-1.4409727468909261
12.0,5.61,2.8408313123360287,3,2.857142857142857,NGAW2,34.2591,-118.001,34.1367,-118.129,-1.4592487834834638
12.0,5.61,2.930660276810276,3,2.0,NGAW2,34.2591,-118.001,34.115,-118.13,-1.9713896111305627
12.0,5.61,3.8753590210565547,4,1.6666666666666667,NGAW2,34.2591,-118.001,34.16,-118.534,-2.3613035701590404
12.0,5.61,3.684118137012226,2,1.25,NGAW2,34.2591,-118.001,34.492,-118.327,-2.25751708555848
9.83,5.93,3.965563772356176,3,0.8333333333333334,NGAW2,34.3263,-118.6983,34.58,-118.199,-4.7322153454914195
9.83,5.93,3.2256528091472245,3,1.6666666666666667,NGAW2,34.3263,-118.6983,34.564,-118.642,-2.074821829003559
9.83,5.93,3.803992261214441,3,1.6666666666666667,NGAW2,34.3263,-118.6983,34.662,-118.387,-4.064446594202801
9.83,5.93,3.9862024036023977,3,1.6666666666666667,NGAW2,34.3263,-118.6983,34.053,-118.171,-3.344976323669632
9.83,5.93,3.86974161317154,3,1.6666666666666667,NGAW2,34.3263,-118.6983,34.059,-118.246,-4.357802424449699
9.83,5.93,3.937495801401177,3,1.6666666666666667,NGAW2,34.3263,-118.6983,34.062,-118.198,-3.8076895670336435
9.83,5.93,2.7363136663750693,3,2.5,NGAW2,34.3263,-118.6983,34.288,-118.881,-1.9524607575192754
12.0,5.65,2.7763317085186157,3,8.333333333333334,NGAW2,36.728,-116.286,36.64,-116.4,-1.72513500019331
12.0,5.65,3.2051824977361982,3,8.333333333333334,NGAW2,36.728,-116.286,36.93,-116.06,-2.358070530568926
12.0,5.65,3.8196883942253503,3,8.333333333333334,NGAW2,36.728,-116.286,36.91,-116.76,-2.9983416750828655
12.0,5.65,4.130515758526928,3,8.333333333333334,NGAW2,36.728,-116.286,36.23,-116.0,-3.9248570100749003
12.0,5.65,4.1734637666747,3,8.333333333333334,NGAW2,36.728,-116.286,36.21,-115.98,-4.143741340344579
12.0,5.65,4.606768907351788,3,8.333333333333334,NGAW2,36.728,-116.286,36.15,-115.41,-4.7811870988820395
12.0,5.65,4.600961341214036,3,8.333333333333334,NGAW2,36.728,-116.286,36.26,-115.31,-5.066137327550739
12.0,5.65,4.5880240271531205,3,8.333333333333334,NGAW2,36.728,-116.286,37.03,-117.34,-4.3394047888581655
23.1,5.9,3.180550710546533,4,2.5,NGAW2,39.5444,76.8794,39.496,76.739,-1.441164571366205
23.1,5.9,3.9581429410416993,3,2.5,NGAW2,39.5444,76.8794,39.817,77.369,-3.1969846937407205
31.0,5.93,3.6179203651734424,4,3.3333333333333335,NGAW2,39.5409,77.0021,39.496,76.739,-1.9913720580158998
31.0,5.93,3.833845224364122,3,2.5,NGAW2,39.5409,77.0021,39.817,77.369,-2.5757871750145496
22.4,5.8,3.3271919683516598,4,3.3333333333333335,NGAW2,39.62,76.9819,39.496,76.739,-1.5655755844152508
22.4,5.8,3.6888794541139363,3,3.3333333333333335,NGAW2,39.62,76.9819,39.817,77.369,-2.2873152723811665
10.0,5.7,4.3776420363560575,4,9.615384615384615,NGAW2,32.037,-114.906,32.6931,-115.3382,-2.9884740780990797
10.0,5.7,4.449217884214205,4,9.615384615384615,NGAW2,32.037,-114.906,32.6695,-115.493,-4.162031715102162
10.0,5.7,4.868072767075649,4,9.615384615384615,NGAW2,32.037,-114.906,33.1266,-115.516,-4.867758295507016
10.0,5.7,4.567260612914871,4,9.615384615384615,NGAW2,32.037,-114.906,32.8,-115.473,-4.505442504998157
10.0,5.7,4.601061757943548,4,9.615384615384615,NGAW2,32.037,-114.906,32.7806,-115.5681,-4.214616367297464
10.0,5.7,4.591578232468624,5,9.615384615384615,NGAW2,32.037,-114.906,32.7517,-115.5952,-4.047202040384406
10.0,5.7,4.610655116218661,4,9.615384615384615,NGAW2,32.037,-114.906,32.829,-115.504,-4.2806208888194375
10.0,5.7,4.6023662586553575,4,9.615384615384615,NGAW2,32.037,-114.906,32.794,-115.549,-4.000958049661576
10.0,5.7,4.532707014254376,4,9.615384615384615,NGAW2,32.037,-114.906,32.8114,-115.3786,-3.9703213039840164
10.0,5.7,4.290870315632018,4,15.384615384615383,NGAW2,32.037,-114.906,32.708,-115.092,-4.343760222875173
10.0,5.7,4.778030458992533,3,5.128205128205128,NGAW2,32.037,-114.906,32.79,-115.86,-4.978437598158696
10.0,5.7,4.683241721408247,4,9.615384615384615,NGAW2,32.037,-114.906,32.7948,-115.691,-4.416516221277183
8.0,5.9,4.632201525039122,5,2.6666666666666665,NGAW2,23.94,121.01,23.2147,120.268,-4.294403378253991
8.0,5.9,4.530877581406236,3,2.6666666666666665,NGAW2,23.94,121.01,23.1795,120.4778,-4.262311244994458
8.0,5.9,4.668332760945732,3,2.6666666666666665,NGAW2,23.94,121.01,23.0457,120.4615,-4.320372519438284
8.0,5.9,3.660222744864132,3,2.6666666666666665,NGAW2,23.94,121.01,23.757,120.6062,-3.4527934587258597
8.0,5.9,3.8482308723403666,4,2.6666666666666665,NGAW2,23.94,121.01,23.7795,120.5137,-2.861646234774089
8.0,5.9,4.034948352265444,4,2.6666666666666665,NGAW2,23.94,121.01,23.7987,120.4113,-3.691096309523125
8.0,5.9,4.302712827954156,4,2.6666666666666665,NGAW2,23.94,121.01,23.752,120.2468,-3.6164944225130813
8.0,5.9,3.82907608460722,3,2.6666666666666665,NGAW2,23.94,121.01,23.632,120.6052,-3.144852427719415
8.0,5.9,3.97912074896064,3,2.6666666666666665,NGAW2,23.94,121.01,23.6135,120.5282,-3.2172651227456024
8.0,5.9,4.331391018705302,5,2.6666666666666665,NGAW2,23.94,121.01,23.5799,120.291,-3.7495874544062597
8.0,5.9,4.441356300749876,5,2.6666666666666665,NGAW2,23.94,121.01,23.5407,120.2153,-3.7540884933318535
8.0,5.9,4.073461351305676,3,2.6666666666666665,NGAW2,23.94,121.01,23.5212,120.5443,-3.5985054371405574
8.0,5.9,4.026244149518169,3,2.6666666666666665,NGAW2,23.94,121.01,23.52,120.584,-3.731313580754479
8.0,5.9,4.060443010546419,4,2.6666666666666665,NGAW2,23.94,121.01,23.6073,120.4788,-2.2776915249868104
8.0,5.9,4.3134800921387715,4,2.6666666666666665,NGAW2,23.94,121.01,23.5207,120.344,-3.946620143795754
8.0,5.9,4.131158535344817,3,2.6666666666666665,NGAW2,23.94,121.01,23.4388,120.5957,-3.180939108763356
8.0,5.9,4.2531984503199265,2,2.6666666666666665,NGAW2,23.94,121.01,23.3583,120.5833,-4.483987602016374
8.0,5.9,4.589853481876198,5,2.6666666666666665,NGAW2,23.94,121.01,23.3832,120.1635,-4.106293062085956
8.0,5.9,4.22156441223282,3,2.6666666666666665,NGAW2,23.94,121.01,23.4765,120.4632,-3.5801732216138213
8.0,5.9,4.221270855794487,5,2.6666666666666665,NGAW2,23.94,121.01,23.4938,120.4468,-2.9526377272367785
8.0,5.9,4.475403127929026,3,2.6666666666666665,NGAW2,23.94,121.01,23.2803,120.4083,-4.2410959841998155
8.0,5.9,4.400357591358605,3,2.6666666666666665,NGAW2,23.94,121.01,23.2878,120.501,-4.084307106451547
8.0,5.9,4.525802250604519,5,2.6666666666666665,NGAW2,23.94,121.01,23.3077,120.3097,-4.01999359102361
8.0,5.9,4.58670066970443,4,2.6666666666666665,NGAW2,23.94,121.01,23.2698,120.2705,-3.4286109226230312
8.0,5.9,4.693272634209637,5,2.6666666666666665,NGAW2,23.94,121.01,23.2627,120.1315,-3.9085595102581077
8.0,5.9,4.599152113662528,3,2.6666666666666665,NGAW2,23.94,121.01,23.1495,120.4098,-4.517043930706286
8.0,5.9,4.633271616098966,4,2.6666666666666665,NGAW2,23.94,121.01,23.1725,120.3192,-4.162235255616256
8.0,5.9,4.720282993088596,4,2.6666666666666665,NGAW2,23.94,121.01,23.1243,120.2392,-4.443991404087091
8.0,5.9,4.616011209165967,3,2.6666666666666665,NGAW2,23.94,121.01,23.0768,120.5107,-4.753517537745684
8.0,5.9,4.603568904621118,2,2.6666666666666665,NGAW2,23.94,121.01,23.1213,120.45,-4.587103378080564
8.0,5.9,4.742058438050213,4,2.6666666666666665,NGAW2,23.94,121.01,23.027,120.3402,-4.568667586638362
8.0,5.9,4.835408509778168,4,2.6666666666666665,NGAW2,23.94,121.01,22.906,120.345,-4.322282588685859
8.0,5.9,4.840716504019344,4,2.6666666666666665,NGAW2,23.94,121.01,22.999,120.1837,-4.548225739481965
8.0,5.9,4.805577210328431,4,2.6666666666666665,NGAW2,23.94,121.01,23.0648,120.1645,-4.280028324900947
8.0,5.9,3.808216836702557,3,2.6666666666666665,NGAW2,23.94,121.01,23.5103,120.8052,-3.4409849114256246
8.0,5.9,4.991112627607392,3,2.6666666666666665,NGAW2,23.94,121.01,23.5672,119.5552,-4.382005834890198
8.0,5.9,4.380775852772229,5,2.6666666666666665,NGAW2,23.94,121.01,23.638,120.2217,-3.4087973886915073
8.0,5.9,4.788657729422015,5,2.6666666666666665,NGAW2,23.94,121.01,23.0402,120.2283,-4.332535763675877
8.0,5.9,4.496916600547837,3,2.6666666666666665,NGAW2,23.94,121.01,23.1848,120.528,-4.790220221697546
8.0,5.9,3.7702289998102594,3,2.6666666666666665,NGAW2,23.94,121.01,23.5972,120.6777,-3.0821899129754793
8.0,5.9,4.432363221562722,3,2.6666666666666665,NGAW2,23.94,121.01,23.267,120.488,-5.15601985882861
8.0,5.9,4.243339114899988,5,2.6666666666666665,NGAW2,23.94,121.01,23.7237,120.2975,-3.5877766295727564
8.0,5.9,4.255328981627924,2,2.6666666666666665,NGAW2,23.94,121.01,23.351,120.5932,-4.045036246602034
8.0,5.9,4.392966574712216,3,2.6666666666666665,NGAW2,23.94,121.01,23.3462,120.4293,-3.5386080604253447
8.0,5.9,4.628496011291588,5,2.6666666666666665,NGAW2,23.94,121.01,23.2673,120.2163,-3.249053628651676
8.0,5.9,3.913222286003628,4,2.6666666666666665,NGAW2,23.94,121.01,23.7913,120.4783,-3.778856241772687
8.0,5.9,4.4599131733309525,5,2.6666666666666665,NGAW2,23.94,121.01,23.6538,120.1472,-3.6703984841358688
8.0,5.9,4.185098925490565,4,2.6666666666666665,NGAW2,23.94,121.01,23.7935,120.3205,-3.7748457047111943
8.0,5.9,4.685828089005546,4,2.6666666666666665,NGAW2,23.94,121.01,23.1373,120.2802,-4.351197959450785
8.0,5.9,4.571613402459248,4,2.6666666666666665,NGAW2,23.94,121.01,23.2272,120.3418,-4.1440982003835725
8.0,5.9,3.8344938029189084,4,2.6666666666666665,NGAW2,23.94,121.01,23.6862,120.5622,-3.267114316237059
8.0,5.9,4.378018613276343,2,2.6666666666666665,NGAW2,23.94,121.01,23.2455,120.6138,-4.468903911564422
8.0,5.9,4.022490458454117,4,2.6666666666666665,NGAW2,23.94,121.01,23.6695,120.4648,-2.685724876132297
8.0,5.9,4.548811452318707,5,2.6666666666666665,NGAW2,23.94,121.01,23.2988,120.2897,-3.7286982020543786
8.0,5.9,4.318421011584911,4,2.6666666666666665,NGAW2,23.94,121.01,23.7912,120.2273,-3.2208941102365665
8.0,5.9,4.399866552802212,4,2.6666666666666665,NGAW2,23.94,121.01,23.7035,120.183,-3.563527975954942
8.0,5.9,4.848821997933652,4,2.6666666666666665,NGAW2,23.94,121.01,23.0372,120.1187,-4.565759106340276
8.0,5.9,4.800572482320576,4,2.6666666666666665,NGAW2,23.94,121.01,23.149,120.079,-4.410832776235552
8.0,5.9,4.828553708506909,5,2.6666666666666665,NGAW2,23.94,121.01,23.0775,120.1082,-4.423448809266169
8.0,5.9,4.074141854904581,2,2.6666666666666665,NGAW2,23.94,121.01,23.6012,121.5122,-4.220288810159191
8.0,5.9,3.858411235979497,3,2.6666666666666665,NGAW2,23.94,121.01,23.6608,121.414,-3.106784958915003
8.0,5.9,3.8482308723403666,3,2.6666666666666665,NGAW2,23.94,121.01,23.6732,121.4173,-3.943009155846611
8.0,5.9,3.9569963710708773,3,2.6666666666666665,NGAW2,23.94,121.01,23.9877,121.6173,-3.5441140499564567
8.0,5.9,3.955465563270983,3,2.6666666666666665,NGAW2,23.94,121.01,23.9925,121.6165,-3.3704312502834046
8.0,5.9,3.8975183192252643,3,2.6666666666666665,NGAW2,23.94,121.01,23.9962,121.5858,-3.2830429483157664
8.0,5.9,3.9680251955434307,3,2.6666666666666665,NGAW2,23.94,121.01,23.993,121.6233,-3.766721218973369
8.0,5.9,3.9074123928704627,3,2.6666666666666665,NGAW2,23.94,121.01,23.978,121.591,-3.246714242819806
8.0,5.9,3.923556241241819,4,2.6666666666666665,NGAW2,23.94,121.01,23.9732,121.5993,-3.37224468539583
8.0,5.9,3.8318969609488613,3,2.6666666666666665,NGAW2,23.94,121.01,23.9757,121.553,-3.6586498089766475
8.0,5.9,3.846951008684431,3,2.6666666666666665,NGAW2,23.94,121.01,23.9648,121.56,-3.893940975157494
8.0,5.9,3.8066624897703196,3,2.6666666666666665,NGAW2,23.94,121.01,23.9497,121.5392,-3.841011572607617
8.0,5.9,3.9341758100692794,3,2.6666666666666665,NGAW2,23.94,121.01,23.977,121.605,-3.30059360135316
8.0,5.9,3.684620397193553,2,2.6666666666666665,NGAW2,23.94,121.01,23.8137,121.4328,-3.8836542313777027
8.0,5.9,4.260423812914633,3,2.6666666666666665,NGAW2,23.94,121.01,24.2675,121.7325,-3.3033955812514018
8.0,5.9,3.937495801401177,2,2.6666666666666665,NGAW2,23.94,121.01,24.08,121.5955,-4.438792560841312
8.0,5.9,4.154655409326203,2,2.6666666666666665,NGAW2,23.94,121.01,23.3522,121.297,-5.2868877343612155
8.0,5.9,4.067144642295446,3,2.6666666666666665,NGAW2,23.94,121.01,24.163,121.6447,-3.8589600777655995
8.0,5.9,3.9941558349666684,3,2.6666666666666665,NGAW2,23.94,121.01,24.1185,121.6165,-3.7095500259650405
8.0,5.9,3.9191972091761462,3,2.6666666666666665,NGAW2,23.94,121.01,24.055,121.591,-3.2992800770577464
8.0,5.9,3.9294699190318667,3,2.6666666666666665,NGAW2,23.94,121.01,24.0172,121.6013,-3.139522508616487
8.0,5.9,3.8726582819058692,2,2.6666666666666665,NGAW2,23.94,121.01,23.9373,121.5702,-4.014467222067172
8.0,5.9,3.7534960971999087,3,2.6666666666666665,NGAW2,23.94,121.01,23.7852,121.4488,-3.8369916026249182
8.0,5.9,3.8552409913291616,2,2.6666666666666665,NGAW2,23.94,121.01,23.7653,121.4922,-3.8421276080069457
8.0,5.9,3.7898553714539385,3,2.6666666666666665,NGAW2,23.94,121.01,23.7108,121.412,-3.0629311837236566
8.0,5.9,3.923753928303845,3,2.6666666666666665,NGAW2,23.94,121.01,23.6867,121.4747,-3.455866684146955
8.0,5.9,3.8877303128591016,3,2.6666666666666665,NGAW2,23.94,121.01,23.5905,121.3772,-3.4905346250195257
8.0,5.9,3.803546529092062,2,2.6666666666666665,NGAW2,23.94,121.01,23.732,121.4362,-3.805865957086723
8.0,5.9,4.000400116045559,3,2.6666666666666665,NGAW2,23.94,121.01,23.4995,121.367,-4.344489645881565
8.0,5.9,4.083283614862676,3,2.6666666666666665,NGAW2,23.94,121.01,23.4542,121.384,-3.9874925194440776
8.0,5.9,4.030872139266527,2,2.6666666666666665,NGAW2,23.94,121.01,23.4615,121.3445,-4.54248650901086
8.0,5.9,4.150567353318379,3,2.6666666666666665,NGAW2,23.94,121.01,23.3845,121.3523,-4.206082705112593
8.0,5.9,4.27513717299578,3,2.6666666666666665,NGAW2,23.94,121.01,23.2675,121.2942,-4.183285945931635
8.0,5.9,3.995996439204325,3,2.6666666666666665,NGAW2,23.94,121.01,23.7092,121.54,-4.092044210062063
8.0,5.9,4.038303171338476,3,2.6666666666666665,NGAW2,23.94,121.01,23.6538,121.5268,-4.708810959029088
8.0,5.9,4.300138475201197,3,2.6666666666666665,NGAW2,23.94,121.01,24.3095,121.7405,-3.293090341159086
8.0,5.9,4.020877410340228,2,2.6666666666666665,NGAW2,23.94,121.01,24.1492,121.6213,-3.534467437009668
8.0,5.9,3.8707842574115485,3,2.6666666666666665,NGAW2,23.94,121.01,24.0113,121.5715,-3.2409593815070323
8.0,5.9,3.8413859258287055,3,2.6666666666666665,NGAW2,23.94,121.01,23.9952,121.5577,-3.127615425274156
8.0,5.9,3.893655348069961,3,2.6666666666666665,NGAW2,23.94,121.01,23.9897,121.584,-3.4352417711248746
8.0,5.9,3.8588331769140267,3,2.6666666666666665,NGAW2,23.94,121.01,23.8703,121.548,-3.1164415364402087
8.0,5.9,4.221270855794487,3,2.6666666666666665,NGAW2,23.94,121.01,23.3232,121.3323,-4.263029758242605
8.0,5.9,3.8526975393433314,3,2.6666666666666665,NGAW2,23.94,121.01,24.1795,121.5077,-3.361174394263091
8.0,5.9,4.009694032601592,2,2.6666666666666665,NGAW2,23.94,121.01,24.16,121.61,-3.2198250252163496
8.0,5.9,3.6816030451431603,3,2.6666666666666665,NGAW2,23.94,121.01,23.9672,121.484,-3.1626434229783396
8.0,5.9,3.763290951627747,4,2.6666666666666665,NGAW2,23.94,121.01,23.8713,121.5005,-3.1763083146472435
8.0,5.9,3.937495801401177,3,2.6666666666666665,NGAW2,23.94,121.01,23.8703,121.59,-4.56910637368373
8.0,5.9,4.815998211579652,2,4.0,NGAW2,23.94,121.01,24.8827,121.836,-5.142397794989778
8.0,5.9,4.7686486549805664,4,4.0,NGAW2,23.94,121.01,24.845,121.7973,-4.333320283540473
8.0,5.9,4.72499557905644,4,4.0,NGAW2,23.94,121.01,24.7982,121.7813,-3.92719908173566
8.0,5.9,4.685366727982368,5,4.0,NGAW2,23.94,121.01,24.745,121.7828,-3.7687719397380364
8.0,5.9,4.663344750039164,4,4.0,NGAW2,23.94,121.01,24.6978,121.8052,-3.9594495747157987
8.0,5.9,4.633563260489309,4,4.0,NGAW2,23.94,121.01,24.6412,121.825,-3.727940915948382
8.0,5.9,4.613435930405124,3,4.0,NGAW2,23.94,121.01,24.5943,121.8462,-3.717142723920148
8.0,5.9,4.644487048365042,4,4.0,NGAW2,23.94,121.01,24.7088,121.7628,-3.8872367386868762
8.0,5.9,4.585477552642355,3,4.0,NGAW2,23.94,121.01,24.619,121.7812,-3.9045212143578234
8.0,5.9,4.683611612294654,4,4.0,NGAW2,23.94,121.01,24.7807,121.7335,-3.8349628951254555
8.0,5.9,4.6418877689232545,5,4.0,NGAW2,23.94,121.01,24.732,121.7294,-3.1930735842403535
8.0,5.9,4.605070180987758,3,4.0,NGAW2,23.94,121.01,24.6945,121.7202,-4.19880681477239
8.0,5.9,4.658805735154001,2,4.0,NGAW2,23.94,121.01,24.7807,121.6912,-4.672160456875977
8.0,5.9,4.627811916468916,4,4.0,NGAW2,23.94,121.01,24.749,121.684,-3.876459452308992
8.0,5.9,4.571613402459248,3,4.0,NGAW2,23.94,121.01,24.7135,121.644,-4.1976545150549835
8.0,5.9,4.468319003238894,2,4.0,NGAW2,23.94,121.01,24.6448,121.588,-4.85692208137235
8.0,5.9,4.654626794700683,4,4.0,NGAW2,23.94,121.01,24.7278,121.755,-3.4997630347740767
8.0,5.9,4.608265390895394,2,4.0,NGAW2,23.94,121.01,24.5995,121.8337,-3.9858923906613755
8.0,5.9,4.6434288981051814,4,4.0,NGAW2,23.94,121.01,24.7455,121.7142,-3.6492276800346133
8.0,5.9,4.674229721919586,5,4.0,NGAW2,23.94,121.01,24.7233,121.7917,-3.8142245602889115
8.0,5.9,4.648995665528121,4,4.0,NGAW2,23.94,121.01,24.6903,121.792,-3.950773189297695
8.0,5.9,4.596835549198034,5,4.0,NGAW2,23.94,121.01,24.656,121.755,-3.7059942807846267
8.0,5.9,4.590462557115817,3,4.0,NGAW2,23.94,121.01,24.666,121.7338,-4.19911924951088
8.0,5.9,4.688775769842889,5,4.0,NGAW2,23.94,121.01,24.7663,121.7612,-3.5942251256967586
8.0,5.9,4.680184889793537,5,4.0,NGAW2,23.94,121.01,24.7655,121.748,-3.9159015171401372
8.0,5.9,4.3943256902608985,2,4.0,NGAW2,23.94,121.01,24.428,121.7407,-3.797005568294107
8.0,5.9,4.626246511590008,2,4.0,NGAW2,23.94,121.01,24.6092,121.8488,-4.723512828195017
8.0,5.9,4.696289779355575,4,4.0,NGAW2,23.94,121.01,24.7387,121.8083,-3.7439766055802792
8.0,5.9,4.7141142729772705,4,4.0,NGAW2,23.94,121.01,24.7622,121.8088,-4.134737273897422
8.0,5.9,4.649761069315966,4,4.0,NGAW2,23.94,121.01,24.6667,121.8205,-3.8887870630229253
8.0,5.9,4.544145484150317,3,4.0,NGAW2,23.94,121.01,24.5233,121.825,-4.121406659826171
8.0,5.9,4.474833684260088,3,4.0,NGAW2,23.94,121.01,24.4677,121.7933,-3.9090070579732665
8.0,5.9,4.387014176184921,2,4.0,NGAW2,23.94,121.01,24.6157,121.518,-4.378199567247525
8.0,5.9,4.469235908747258,3,4.0,NGAW2,23.94,121.01,24.477,121.7787,-4.0601675085005935
8.0,5.9,4.438288813682014,3,4.0,NGAW2,23.94,121.01,24.4473,121.7707,-3.692445003135692
8.0,5.9,4.026600910135581,2,4.0,NGAW2,23.94,121.01,24.44,121.3728,-3.095132365659024
8.0,5.9,4.465908118654584,3,2.6666666666666665,NGAW2,23.94,121.01,23.1618,120.6355,-5.316026247262145
8.0,5.9,4.946416721769604,4,2.6666666666666665,NGAW2,23.94,121.01,22.7873,120.279,-5.69683208467384
8.0,5.9,4.764223115842691,3,2.6666666666666665,NGAW2,23.94,121.01,22.902,120.5352,-4.342243771864022
8.0,5.9,4.409520198982804,2,2.6666666666666665,NGAW2,23.94,121.01,23.1625,120.7573,-4.8235423883134105
8.0,5.9,4.279024447084182,3,2.6666666666666665,NGAW2,23.94,121.01,23.2777,120.7128,-4.45590140325244
